DATAFLOW,LAST UPDATE,freq,product,consom,unit,tax,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CY,2000-S1,0.2147,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CY,2001-S1,0.2357,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CY,2002-S1,0.2024,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CY,2002-S2,0.2305,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CY,2003-S1,0.2378,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CY,2003-S2,0.2271,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CY,2004-S1,0.2357,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CY,2004-S2,0.2262,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CY,2005-S1,0.2321,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CY,2005-S2,0.2544,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CY,2006-S1,0.3037,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CY,2006-S2,0.3034,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CY,2007-S1,0.2898,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CY,2007-S2,0.2850,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CZ,2000-S1,0.1951,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CZ,2000-S2,0.1951,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CZ,2001-S1,0.2162,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CZ,2001-S2,0.2078,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CZ,2002-S1,0.2302,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CZ,2002-S2,0.2299,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CZ,2003-S1,0.2291,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CZ,2003-S2,0.2289,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CZ,2004-S1,0.2351,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CZ,2004-S2,0.2333,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CZ,2005-S1,0.2335,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CZ,2005-S2,0.2335,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CZ,2006-S1,0.2730,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CZ,2006-S2,0.2730,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CZ,2007-S1,0.2905,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,CZ,2007-S2,0.2905,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DE,2004-S1,0.1988,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DE,2004-S2,0.1989,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DE,2005-S1,0.2123,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DE,2005-S2,0.2141,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DE,2006-S1,0.2190,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DE,2006-S2,0.2223,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DE,2007-S1,0.2334,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1985-S1,0.1071,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1986-S1,0.1076,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1987-S1,0.1090,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1988-S1,0.1215,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1989-S1,0.1318,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1990-S1,0.1325,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1991-S1,0.1306,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1991-S2,0.1307,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1992-S1,0.1331,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1992-S2,0.1381,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1993-S1,0.1358,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1993-S2,0.1353,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1994-S1,0.1380,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1994-S2,0.1377,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1995-S1,0.1335,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1995-S2,0.1335,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1996-S1,0.1425,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1996-S2,0.1425,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1997-S1,0.1500,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1997-S2,0.1500,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1998-S1,0.1651,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1998-S2,0.1657,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1999-S1,0.1747,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,1999-S2,0.1796,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,2000-S1,0.1858,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,2000-S2,0.1861,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,2001-S1,0.1908,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,2001-S2,0.1933,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,2002-S1,0.2000,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,2002-S2,0.1975,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,2003-S1,0.2043,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,2003-S2,0.1943,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,2004-S1,0.1998,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,2004-S2,0.1986,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,2005-S1,0.2000,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,2005-S2,0.2049,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,2006-S1,0.2087,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,2006-S2,0.2182,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,2007-S1,0.2290,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,DK,2007-S2,0.2153,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,EE,2002-S1,0.1018,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,EE,2003-S1,0.1251,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,EE,2004-S1,0.1234,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,EE,2004-S2,0.1247,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,EE,2005-S1,0.1215,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,EE,2005-S2,0.1258,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,EE,2006-S1,0.1241,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,EE,2006-S2,0.1255,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,EE,2007-S1,0.1190,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,EE,2007-S2,0.1192,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,EL,2004-S2,0.0956,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,EL,2005-S1,0.0975,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,EL,2005-S2,0.0983,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,EL,2006-S1,0.0973,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,EL,2006-S2,0.0973,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,EL,2007-S1,0.0997,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,EL,2007-S2,0.0997,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,ES,2005-S1,0.1547,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,ES,2005-S2,0.1547,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,ES,2006-S1,0.1600,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,ES,2006-S2,0.1615,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,ES,2007-S1,0.1577,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,ES,2007-S2,0.1621,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,1995-S1,0.0939,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,1995-S2,0.0965,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,1996-S1,0.1032,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,1996-S2,0.1032,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,1997-S1,0.1062,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,1997-S2,0.1079,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,1998-S1,0.1068,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,1998-S2,0.1053,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,1999-S1,0.1006,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,1999-S2,0.0986,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,2000-S1,0.0991,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,2000-S2,0.0991,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,2001-S1,0.0997,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,2001-S2,0.1037,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,2002-S1,0.1075,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,2002-S2,0.1084,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,2003-S1,0.1094,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,2003-S2,0.1174,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,2004-S1,0.1217,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,2004-S2,0.1194,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,2005-S1,0.1190,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,2005-S2,0.1173,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,2006-S1,0.1227,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,2006-S2,0.1251,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,2007-S1,0.1330,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FI,2007-S2,0.1310,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FR,2002-S2,0.1379,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FR,2003-S1,0.1307,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FR,2003-S2,0.1307,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FR,2004-S1,0.1357,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FR,2004-S2,0.1357,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FR,2005-S1,0.1375,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FR,2005-S2,0.1375,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FR,2006-S1,0.1396,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FR,2006-S2,0.1394,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FR,2007-S1,0.1398,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,FR,2007-S2,0.1398,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HR,2005-S1,0.1858,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HR,2005-S2,0.1858,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HR,2006-S1,0.1893,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HR,2006-S2,0.1893,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HR,2007-S1,0.1937,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,1992-S1,0.1068,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,1992-S2,0.1068,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,1993-S1,0.1129,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,1993-S2,0.1129,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,1994-S1,0.0908,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,1994-S2,0.0908,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,1995-S1,0.1173,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,1995-S2,0.1173,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,1996-S1,0.1079,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,1996-S2,0.1079,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,1997-S1,0.1419,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,1997-S2,0.1534,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,1998-S1,0.1551,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,1998-S2,0.1551,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,1999-S1,0.1752,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,1999-S2,0.1830,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,2000-S1,0.1815,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,2000-S2,0.1815,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,2001-S1,0.1861,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,2001-S2,0.1861,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,2002-S1,0.1853,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,2002-S2,0.1853,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,2003-S1,0.1744,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,2003-S2,0.1878,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,2004-S1,0.2184,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,2004-S2,0.2184,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,2005-S1,0.2158,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,2005-S2,0.2250,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,2006-S1,0.2115,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,2006-S2,0.2115,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,2007-S1,0.2330,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,HU,2007-S2,0.2438,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,IE,2004-S2,0.1658,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,IE,2005-S1,0.1935,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,IE,2005-S2,0.1935,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,IE,2006-S1,0.1918,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,IE,2006-S2,0.1918,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,IE,2007-S1,0.2105,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,IE,2007-S2,0.2105,p
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,IT,1993-S1,0.1088,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,IT,1994-S1,0.0890,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,IT,1994-S2,0.0890,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,IT,1995-S1,0.0819,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,IT,1995-S2,0.0834,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,IT,1996-S1,0.0821,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,IT,1996-S2,0.0714,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,IT,1997-S1,0.0738,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,IT,1997-S2,0.0735,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,IT,1998-S1,0.0746,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,IT,1998-S2,0.0746,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,IT,1999-S1,0.0749,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,IT,1999-S2,0.0774,
ESTAT:NRG_PC_204_H(1.0),28/05/21 23:00:00,S,6000,4161100,KWH,I_TAX,PPS,IT,2000-S1,0.0894,
