Quarter,double_pca_fci,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,ols,realized_ggdp_growth
1990-07-01,2.023102619253244,-6.786759942623149,-5.131541883100801,-3.0944564325306945,-1.494774473810203,-0.598503213147298,-0.24018392735300287,0.22889952075890196,0.6537745079029227,0.8830952149589777,1.3011531788476876,1.4591367491424116,2.4280779459617516,3.6523762377805165,4.158809327406052,4.2971181500225235,4.896215042768642,5.234479699730793,5.694472169324523,6.074516432161629,1.1509226961180237,-5.247462518161278
1990-10-01,2.202553370139689,-7.164619680498953,-5.459646616495361,-3.4095363404775894,-1.7403342300324478,-0.8176289757144919,-0.47161611272923176,-0.0010384848832614146,0.4302569896006925,0.6481820197566881,1.0795440211472118,1.229569757014748,2.2175752340988377,3.493020230679533,4.000587342039548,4.1229427742641915,4.652935854558211,4.952182848507821,5.359116727156359,5.703007055529993,0.8933269785832647,0.41624166545964936
1991-01-01,2.8617884823855464,-8.552735391808364,-6.664981003112842,-4.567022377486285,-2.642429165030375,-1.6226152795798527,-1.3218116229187995,-0.8457449361536749,-0.3908629864317743,-0.21480142189639295,0.26543465002605604,0.3862262709850355,1.4442668015762101,2.907605710487609,3.4193387946380756,3.4830874221895307,3.7592188756391876,3.9151295317435473,4.127145941478875,4.338220202344169,-0.0529835880999423,-4.56702612038224
1991-04-01,3.0615603811496386,-8.973384271398276,-7.030240581353305,-4.917782188532141,-2.9157963062557,-1.8665550203719015,-1.579451375772154,-1.101721307153821,-0.6396918089231884,-0.47631637693827766,0.018730292431310414,0.1306629273692419,1.2099265927104619,2.730204100515118,3.243199623936625,3.2891882862911834,3.4883905557881416,3.600865157226533,3.75381457835073,3.9246408040315357,-0.33974965261187773,-1.8665611547720655
1991-07-01,1.1499681051140331,-4.948247832680899,-3.5351174292376015,-1.5614054924745833,-0.2999803735786162,0.46767380360734534,0.8858711475712493,1.3476845235898611,1.741320025435562,2.0260874707430325,2.379413388302293,2.5761165508074715,3.452298698115176,4.427737885184981,4.928653285353843,5.144584830081165,6.0799128247451035,6.6080215925232615,7.326175628992559,7.88213026192313,2.4042788986583954,-4.9482528494845415
1991-10-01,2.230686465093604,-7.223858016546084,-5.511084693927866,-3.4589324724221693,-1.7788314550623514,-0.8519820550674608,-0.5078985111835106,-0.037086635778647015,0.39521539999910216,0.6113538917387924,1.0448016116256724,1.193579771150052,2.184574019271693,3.4680374559789375,3.97578235172257,4.095636717529195,4.614796161810053,4.907926226111893,5.306541931836616,5.644764286873866,0.8529428356062705,-1.778832807521782
1992-01-01,3.1374461243593674,-9.133172775464683,-7.1689887973472946,-5.051022494671251,-3.0196380818474706,-1.9592184462236686,-1.6773189149335819,-1.1989569908393127,-0.7342124108876358,-0.5756559579633711,-0.07498330615276139,0.033584137071765774,1.120909663784436,2.6628159788491064,3.176291054915068,3.2155333822411096,3.3855131818367212,3.4814880788080798,3.612000198401649,3.767537726915327,-0.448681169343943,3.7675379854233157
1992-04-01,0.9269193562561413,-4.4785861491234895,-3.1272988499533136,-1.1697761517743812,0.005238724835074704,0.7400367050814782,1.1735303473161456,1.633486528986972,2.0191416704209395,2.318073400148459,2.6548630318193664,2.861457404051082,3.713943557667351,4.6258098232029825,5.125315688288799,5.361076538546252,6.382297285581588,6.958903152844235,7.743006494446151,8.343898748470716,2.7244581245655457,-1.6030152348460942
1992-07-01,2.5748121348825492,-7.948464822259976,-6.140278278142925,-4.063148859501409,-2.249731772646774,-1.2721909393376953,-0.9517069400137173,-0.47802973471064814,-0.033415382069850175,0.16087006683463434,0.6198304178673486,0.7533481502895953,1.780901221279036,3.1624466885531755,3.6723662533188395,3.761627427807662,4.148269200094514,4.366576621685396,4.663443947663153,4.932335319958398,0.3589616268705833,-0.47803619924286433
